district,state,city,locality,property_type,category,price_per_sqft_inr,rent_per_sqft_inr,yield_pct,price_change_qoq_pct,source,fetched_at,data_source,area_sqft,bhk,bath,price_lakhs,locality_key
Surat,Gujarat,Surat,Amroli,Plot,residential,1072.5,,,-23.1,https://www.squareyards.com/property-rates/amroli-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,4000,0,0,42.9,amroli
Surat,Gujarat,Surat,Amroli,Shop,commercial,1950.0,,,-23.1,https://www.squareyards.com/property-rates/amroli-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,200,0,0,3.9,amroli
Surat,Gujarat,Surat,Amroli,Shop,commercial,1950.0,,,-23.1,https://www.squareyards.com/property-rates/amroli-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,400,0,0,7.8,amroli
Surat,Gujarat,Surat,Amroli,Shop,commercial,1950.0,,,-23.1,https://www.squareyards.com/property-rates/amroli-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,800,0,0,15.6,amroli
Surat,Gujarat,Surat,Amroli,Shop,commercial,1950.0,,,-23.1,https://www.squareyards.com/property-rates/amroli-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1200,0,0,23.4,amroli
Surat,Gujarat,Surat,Amroli,Showroom,commercial,2184.0,,,-23.1,https://www.squareyards.com/property-rates/amroli-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,600,0,0,13.1,amroli
Surat,Gujarat,Surat,Amroli,Showroom,commercial,2184.0,,,-23.1,https://www.squareyards.com/property-rates/amroli-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1200,0,0,26.21,amroli
Surat,Gujarat,Surat,Amroli,Showroom,commercial,2184.0,,,-23.1,https://www.squareyards.com/property-rates/amroli-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2500,0,0,54.6,amroli
Surat,Gujarat,Surat,Amroli,Showroom,commercial,2184.0,,,-23.1,https://www.squareyards.com/property-rates/amroli-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,4000,0,0,87.36,amroli
Surat,Gujarat,Surat,Amroli,Office,commercial,1950.0,,,-23.1,https://www.squareyards.com/property-rates/amroli-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,500,0,0,9.75,amroli
Surat,Gujarat,Surat,Amroli,Office,commercial,1950.0,,,-23.1,https://www.squareyards.com/property-rates/amroli-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,19.5,amroli
Surat,Gujarat,Surat,Amroli,Office,commercial,1950.0,,,-23.1,https://www.squareyards.com/property-rates/amroli-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,0,0,39.0,amroli
Surat,Gujarat,Surat,Amroli,Office,commercial,1950.0,,,-23.1,https://www.squareyards.com/property-rates/amroli-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,5000,0,0,97.5,amroli
Surat,Gujarat,Surat,Amroli,Commercial,commercial,2047.5,,,-23.1,https://www.squareyards.com/property-rates/amroli-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,500,0,0,10.24,amroli
Surat,Gujarat,Surat,Amroli,Commercial,commercial,2047.5,,,-23.1,https://www.squareyards.com/property-rates/amroli-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,20.48,amroli
Surat,Gujarat,Surat,Amroli,Commercial,commercial,2047.5,,,-23.1,https://www.squareyards.com/property-rates/amroli-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,0,0,40.95,amroli
Surat,Gujarat,Surat,Amroli,Commercial,commercial,2047.5,,,-23.1,https://www.squareyards.com/property-rates/amroli-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3500,0,0,71.66,amroli
Surat,Gujarat,Surat,Amroli,Warehouse,commercial,1404.0,,,-23.1,https://www.squareyards.com/property-rates/amroli-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1500,0,0,21.06,amroli
Surat,Gujarat,Surat,Amroli,Warehouse,commercial,1404.0,,,-23.1,https://www.squareyards.com/property-rates/amroli-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3000,0,0,42.12,amroli
Surat,Gujarat,Surat,Amroli,Warehouse,commercial,1404.0,,,-23.1,https://www.squareyards.com/property-rates/amroli-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,5000,0,0,70.2,amroli
Surat,Gujarat,Surat,Amroli,Warehouse,commercial,1404.0,,,-23.1,https://www.squareyards.com/property-rates/amroli-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,10000,0,0,140.4,amroli
Surat,Gujarat,Surat,Amroli,Retail,commercial,1950.0,,,-23.1,https://www.squareyards.com/property-rates/amroli-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,300,0,0,5.85,amroli
Surat,Gujarat,Surat,Amroli,Retail,commercial,1950.0,,,-23.1,https://www.squareyards.com/property-rates/amroli-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,600,0,0,11.7,amroli
Surat,Gujarat,Surat,Amroli,Retail,commercial,1950.0,,,-23.1,https://www.squareyards.com/property-rates/amroli-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,19.5,amroli
Surat,Gujarat,Surat,Amroli,Retail,commercial,1950.0,,,-23.1,https://www.squareyards.com/property-rates/amroli-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1800,0,0,35.1,amroli
Surat,Gujarat,Surat,Bharthana,Apartment,residential,4800.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,550,1,1,26.4,bharthana
Surat,Gujarat,Surat,Bharthana,Apartment,residential,4800.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1050,2,2,50.4,bharthana
Surat,Gujarat,Surat,Bharthana,Apartment,residential,4800.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1450,3,3,69.6,bharthana
Surat,Gujarat,Surat,Bharthana,Apartment,residential,4800.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,4,4,96.0,bharthana
Surat,Gujarat,Surat,Bharthana,Flat,residential,4800.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,550,1,1,26.4,bharthana
Surat,Gujarat,Surat,Bharthana,Flat,residential,4800.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1050,2,2,50.4,bharthana
Surat,Gujarat,Surat,Bharthana,Flat,residential,4800.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1450,3,3,69.6,bharthana
Surat,Gujarat,Surat,Bharthana,Flat,residential,4800.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,4,4,96.0,bharthana
Surat,Gujarat,Surat,Bharthana,Studio,residential,4416.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,400,1,1,17.66,bharthana
Surat,Gujarat,Surat,Bharthana,Studio,residential,4416.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,500,1,1,22.08,bharthana
Surat,Gujarat,Surat,Bharthana,Penthouse,residential,6480.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1800,3,3,116.64,bharthana
Surat,Gujarat,Surat,Bharthana,Penthouse,residential,6480.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2500,4,4,162.0,bharthana
Surat,Gujarat,Surat,Bharthana,Penthouse,residential,6480.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3200,5,5,207.36,bharthana
Surat,Gujarat,Surat,Bharthana,Villa,residential,6800.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1500,2,2,102.0,bharthana
Surat,Gujarat,Surat,Bharthana,Villa,residential,6800.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2200,3,3,149.6,bharthana
Surat,Gujarat,Surat,Bharthana,Villa,residential,6800.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3000,4,4,204.0,bharthana
Surat,Gujarat,Surat,Bharthana,Villa,residential,6800.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,4500,5,5,306.0,bharthana
Surat,Gujarat,Surat,Bharthana,Bungalow,residential,7344.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2500,3,3,183.6,bharthana
Surat,Gujarat,Surat,Bharthana,Bungalow,residential,7344.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3500,4,4,257.04,bharthana
Surat,Gujarat,Surat,Bharthana,Bungalow,residential,7344.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,5000,5,5,367.2,bharthana
Surat,Gujarat,Surat,Bharthana,Bungalow,residential,7344.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,6500,6,6,477.36,bharthana
Surat,Gujarat,Surat,Bharthana,House,residential,6664.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1200,2,2,79.97,bharthana
Surat,Gujarat,Surat,Bharthana,House,residential,6664.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1800,3,3,119.95,bharthana
Surat,Gujarat,Surat,Bharthana,House,residential,6664.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2400,4,4,159.94,bharthana
Surat,Gujarat,Surat,Bharthana,House,residential,6664.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3200,5,5,213.25,bharthana
Surat,Gujarat,Surat,Bharthana,Plot,residential,2640.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,26.4,bharthana
Surat,Gujarat,Surat,Bharthana,Plot,residential,2640.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1500,0,0,39.6,bharthana
Surat,Gujarat,Surat,Bharthana,Plot,residential,2640.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2400,0,0,63.36,bharthana
Surat,Gujarat,Surat,Bharthana,Plot,residential,2640.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,4000,0,0,105.6,bharthana
Surat,Gujarat,Surat,Bharthana,Shop,commercial,6800.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,200,0,0,13.6,bharthana
Surat,Gujarat,Surat,Bharthana,Shop,commercial,6800.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,400,0,0,27.2,bharthana
Surat,Gujarat,Surat,Bharthana,Shop,commercial,6800.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,800,0,0,54.4,bharthana
Surat,Gujarat,Surat,Bharthana,Shop,commercial,6800.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1200,0,0,81.6,bharthana
Surat,Gujarat,Surat,Bharthana,Showroom,commercial,7616.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,600,0,0,45.7,bharthana
Surat,Gujarat,Surat,Bharthana,Showroom,commercial,7616.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1200,0,0,91.39,bharthana
Surat,Gujarat,Surat,Bharthana,Showroom,commercial,7616.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2500,0,0,190.4,bharthana
Surat,Gujarat,Surat,Bharthana,Showroom,commercial,7616.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,4000,0,0,304.64,bharthana
Surat,Gujarat,Surat,Bharthana,Office,commercial,6800.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,500,0,0,34.0,bharthana
Surat,Gujarat,Surat,Bharthana,Office,commercial,6800.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,68.0,bharthana
Surat,Gujarat,Surat,Bharthana,Office,commercial,6800.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,0,0,136.0,bharthana
Surat,Gujarat,Surat,Bharthana,Office,commercial,6800.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,5000,0,0,340.0,bharthana
Surat,Gujarat,Surat,Bharthana,Commercial,commercial,7140.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,500,0,0,35.7,bharthana
Surat,Gujarat,Surat,Bharthana,Commercial,commercial,7140.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,71.4,bharthana
Surat,Gujarat,Surat,Bharthana,Commercial,commercial,7140.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,0,0,142.8,bharthana
Surat,Gujarat,Surat,Bharthana,Commercial,commercial,7140.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3500,0,0,249.9,bharthana
Surat,Gujarat,Surat,Bharthana,Warehouse,commercial,4896.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1500,0,0,73.44,bharthana
Surat,Gujarat,Surat,Bharthana,Warehouse,commercial,4896.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3000,0,0,146.88,bharthana
Surat,Gujarat,Surat,Bharthana,Warehouse,commercial,4896.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,5000,0,0,244.8,bharthana
Surat,Gujarat,Surat,Bharthana,Warehouse,commercial,4896.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,10000,0,0,489.6,bharthana
Surat,Gujarat,Surat,Bharthana,Retail,commercial,6800.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,300,0,0,20.4,bharthana
Surat,Gujarat,Surat,Bharthana,Retail,commercial,6800.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,600,0,0,40.8,bharthana
Surat,Gujarat,Surat,Bharthana,Retail,commercial,6800.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1000,0,0,68.0,bharthana
Surat,Gujarat,Surat,Bharthana,Retail,commercial,6800.0,,,,https://www.squareyards.com/property-rates/bharthana-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1800,0,0,122.4,bharthana
Surat,Gujarat,Surat,Bhestan,Apartment,residential,2750.0,,,,https://www.squareyards.com/property-rates/bhestan-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,550,1,1,15.12,bhestan
Surat,Gujarat,Surat,Bhestan,Apartment,residential,2750.0,,,,https://www.squareyards.com/property-rates/bhestan-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1050,2,2,28.88,bhestan
Surat,Gujarat,Surat,Bhestan,Apartment,residential,2750.0,,,,https://www.squareyards.com/property-rates/bhestan-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1450,3,3,39.88,bhestan
Surat,Gujarat,Surat,Bhestan,Apartment,residential,2750.0,,,,https://www.squareyards.com/property-rates/bhestan-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,4,4,55.0,bhestan
Surat,Gujarat,Surat,Bhestan,Flat,residential,2750.0,,,,https://www.squareyards.com/property-rates/bhestan-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,550,1,1,15.12,bhestan
Surat,Gujarat,Surat,Bhestan,Flat,residential,2750.0,,,,https://www.squareyards.com/property-rates/bhestan-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1050,2,2,28.88,bhestan
Surat,Gujarat,Surat,Bhestan,Flat,residential,2750.0,,,,https://www.squareyards.com/property-rates/bhestan-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1450,3,3,39.88,bhestan
Surat,Gujarat,Surat,Bhestan,Flat,residential,2750.0,,,,https://www.squareyards.com/property-rates/bhestan-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2000,4,4,55.0,bhestan
Surat,Gujarat,Surat,Bhestan,Studio,residential,2530.0,,,,https://www.squareyards.com/property-rates/bhestan-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,400,1,1,10.12,bhestan
Surat,Gujarat,Surat,Bhestan,Studio,residential,2530.0,,,,https://www.squareyards.com/property-rates/bhestan-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,500,1,1,12.65,bhestan
Surat,Gujarat,Surat,Bhestan,Penthouse,residential,3712.5,,,,https://www.squareyards.com/property-rates/bhestan-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1800,3,3,66.83,bhestan
Surat,Gujarat,Surat,Bhestan,Penthouse,residential,3712.5,,,,https://www.squareyards.com/property-rates/bhestan-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2500,4,4,92.81,bhestan
Surat,Gujarat,Surat,Bhestan,Penthouse,residential,3712.5,,,,https://www.squareyards.com/property-rates/bhestan-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3200,5,5,118.8,bhestan
Surat,Gujarat,Surat,Bhestan,Villa,residential,2750.0,,,,https://www.squareyards.com/property-rates/bhestan-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1500,2,2,41.25,bhestan
Surat,Gujarat,Surat,Bhestan,Villa,residential,2750.0,,,,https://www.squareyards.com/property-rates/bhestan-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2200,3,3,60.5,bhestan
Surat,Gujarat,Surat,Bhestan,Villa,residential,2750.0,,,,https://www.squareyards.com/property-rates/bhestan-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3000,4,4,82.5,bhestan
Surat,Gujarat,Surat,Bhestan,Villa,residential,2750.0,,,,https://www.squareyards.com/property-rates/bhestan-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,4500,5,5,123.75,bhestan
Surat,Gujarat,Surat,Bhestan,Bungalow,residential,2970.0,,,,https://www.squareyards.com/property-rates/bhestan-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,2500,3,3,74.25,bhestan
Surat,Gujarat,Surat,Bhestan,Bungalow,residential,2970.0,,,,https://www.squareyards.com/property-rates/bhestan-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,3500,4,4,103.95,bhestan
Surat,Gujarat,Surat,Bhestan,Bungalow,residential,2970.0,,,,https://www.squareyards.com/property-rates/bhestan-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,5000,5,5,148.5,bhestan
Surat,Gujarat,Surat,Bhestan,Bungalow,residential,2970.0,,,,https://www.squareyards.com/property-rates/bhestan-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,6500,6,6,193.05,bhestan
Surat,Gujarat,Surat,Bhestan,House,residential,2695.0,,,,https://www.squareyards.com/property-rates/bhestan-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1200,2,2,32.34,bhestan
Surat,Gujarat,Surat,Bhestan,House,residential,2695.0,,,,https://www.squareyards.com/property-rates/bhestan-surat,2026-06-25T12:57:25.140609+00:00,locality_synthetic,1800,3,3,48.51,bhestan
